3557,1.125
876,0.0625
1273,0.140625
1293,0.140625
3793,1.28125
871,0.078125
3731,1.265625
3305,0.953125
4436,1.484375
887,0.0625
2832,0.71875
572,0.03125
3481,0.96875
863,0.0625
767,0.046875
3096,0.78125
3859,1.386719
3577,1.046875
2379,0.453125
1817,0.328125
1326,0.171875
480,0.03125
549,0.03125
2314,0.453125
3970,1.28125
